;Review;Class
353;Bonito, tranquiloEs recomendable ir de dia por seguridadde noche es atractiva la iluminacion pero la soledad del area lo hace peligroso;4
354;"Estuvimos alojados en abril 3 noches. Situado al lado del capitolio y a pocos pasos de la calle obispo. Ideal para ir andando a todos los sitios de interes. El servicio atento, rapido y amable. El buffet del desayuno amplio, variado y de calidad. Cenamos una noche para probar el restaurante y nos parecio un poco caro. La habitacion comoda y limpia; la cama muy grande De obligada visita son las vistas que se contemplan desde la piscina";4
355;Creo que es el mejor restaurante de la ciudad real con cocina fusión, una verdadera mezcla de cocina Maya y Autor cocina, fuimos a desayunar y estaba delicioso todo estaba preparado perfecta, las porciones son buenas y creo que vale la pena su precio para...la calidad de la comidaMás;5
356;La Noria se encuentra en un renovado con un ambiente de Hacienda, extraordinaria que la tradición con elementos de moda. saldo Este es uno de los mejores restaurantes de Puebla donde puedes comer la oferta culinaria de la región (e. g. La mole). El restaurante...es bonito, con zonas diferentes que harán de su experiencia única. La comida es fantástica, pero también el servicio de todo el personal. Perfecto equilibrio entre costos y beneficios. En general, una más cuando visite esta hermosa ciudad.Más;5
357;"Hemos invertido una considerable cantidad de dinero en el Vedanta propiedades durante los años y mejorado, en mi madre solicitud al Spa Torre último año; esto se suponía que iba a ser un premium de productos. Empecemos con lo bueno. El Spa Tower suites son excepcionales, están bien equipadas y cuentan con vistas maravillosas, etc. El vino y la comida compras en la Plaza es excepcional; los panes, chocolate, comidas gourmet y vinos y licores selecciones son maravillosos. El nuevo restaurante francés Azul fue muy satisfactorio. Ahora, para el resto de ella. La situación del transporte es una mierda. Había dos personas discapacitadas conmigo y la falta de un sistema para manejar las personas mayores era totalmente inaceptable, sobre todo porque estábamos en una premium sección de producto. Al lado, el Luxe se suponía que iba a ser una parte más exclusivo del complejo de Vendata; este año parecía ser en su mayoría RCI gente que era horrible y el personal no tenían el poder de acera algunos de los más excesivamente mal comportamiento, varios de los clientes habituales que se reúnen en la ubicación esta época del año todos nos sentimos la misma manera. Tercero, la instalación fue demasiada falta personal para esta época del año, muchos miembros del personal no eran nuevas y bien entrenado en las instalaciones. Cuarto, la logística de este lugar son horribles. Vedanta realmente necesita ir y visitar un Four Seasons, Ritz Carlton, etc. para ver cómo funcionan de complejos turísticos de primera clase. Este lugar tiene mucho potencial dada su sitio y la belleza física pero opera más o menos como un motel 6.";2
358;Un restaurante con una combinación a la vez el estilo contemporáneo y anacrónico respetando el sabor y presentación de la buena comida mexicana. Muy recomendado si quieres invitar a alguien que quiera apreciar la buena comida mexicana rodeado de un ambiente único en su tipo.;5
359;El hotel está en pleno corazón de la cuidad, lo cual te permitirá el acceso a restaurantes, el zócalo y las vías de más rápido acceso . La relación costo-beneficio es adecuada, las habitaciones están limpias y la atención es buena. Mi experiencia al inicio no fue muy buena porque yo reservé una habitación con cama queen y me asignaron una matrimonial argumentando que no tenían disponibilidad, pero después de un rato me cambiaron. Todos muy atentos y aunque hay políticas un poco raras para el uso de la alberca el hotel vale la pena .;5
360;Lugar descuidado no me gusto, la iglesia lo peor nada espectacular, lo bueno es el restaurante la auténtica China poblana;3
361;"Otro destino en la visita a la ciudad de Bogotá que habíamos reservado. tranvía es una montaña que domina el centro de Bogotá. Se puede acceder a la cumbre por Teleferique (tranvía), serpenteante carretera railroad, o caminar (mejor tener un corazón fuerte y pulmones).  Cogimos el Teleferique que era bastante rápido pero en un ángulo empinado y quizás no es bueno para aquellos que tienen un problema con Heights. Hay un par de cosas que hacer en la cumbre. Primero, la ciudad de Bogotá se extiende debajo de ti. Si el clima es agradable se puede ver un largo camino.... posiblemente todo el camino hasta la Cordillera de los Andes. Es un pilgrimmage para los residentes locales y las 12 estaciones de la Cruz están disponibles. También hay una iglesia con un santuario dedicado a ""El Señor caido"" una de las imágenes más importantes de Bogotá. También hay restaurantes, un callejón de marketing turísticos, instalaciones (no gratuita)en el cuarto de baño, y un montón de flora y fauna (diferentes especies de colibríes aves) para ver. Puedes conseguir té de coca (ayuda con dolores de cabeza)de altitud, aguardiente (agua de fuego, que le dará un dolor de cabeza), y hormigas fritas (para los aventureros).  Es una buena manera de matar a un par de horas y sin duda vale la pena el tiempo. Recomendado.";4
362;He estado viniendo a este hotel durante un año para viajes de negocios y te puedo decir que la calidad era mucho mejor entonces. La ubicación es ideal y me siento como que es la razón por la que no te apetece mantener una buena calidad.;5
363;"el servicio es horrible mi madre fuimos y ella tenía un caldo de Lima

para llevar a casa fue después de las 7 p.m. y les dio las sobras de los valiosos clientes.

ella nos heartburns y estómago toda la noche. También había un SALPUTE...el tomate era viejo y seco.

quieren actuar como Yucatán tradicional, pero no lo creo.Más";5
364;El sabado fui a La Guarida, par recomendacion de amigos. La comida muy buena, la chocolate 3 milk, excellent!!! Pero, el serivcio pésimo, shame, porque el sálon con sus cuadros de  mujer, su balcones, la comida. No es 5 stars!Más;5
365;"Las chicas q trabajan ahi te quieren meter x la cabeza lo q tienes q comer
Te sirven una miseria x 15 dolares 
No son amables 
Es un hooters cubano con mala calidad
Muy desepcionado";5
366;La ciudad amuralla de Cartagena es sin dudas una visita obligada para cualquier visitante de Colombia. La muralla se puede recorrer casi completa caminando. Recomiendo hacerla temprano a la mañana o al atardecer. Al mediodía podés llegar a derretirte del calor. En cuanto a la ciudad en sí, recorrerla prestando atención a los vendedores: son sumamente insistentes si uno solamente mira lo que venden. No perderse la Catedral, la plaza de la Aduana, la Torre del Reloj, la plaza Botero y el barrio San Diego. Las postales que sacás ahí son impagables.;5
367;Nos alojamos 8 noches en este hotel en nos decepcionó un poco.  La habitación era el más barato en aproximadamente 130 dólares la noche, no tenía ventanas ni luz natural que era deprimente. Tenía una caja de seguridad, minibar y plancha y tabla de planchar. Cama estaba bien, el baño muy viejo y no muy agradable.  La cafetería de enfrente del hotel es bastante agradable, buena para observar a la gente y tomar una copa o un café. Pero las bandas locales de salsa que están jugando sin parar durante todo el día puede ser muy molesto con su colección de consejos. Que de verdad molesto si no propina. Hay un bar en la azotea más ingenio bandas de salsa en las noches.  El personal del hotel es bastante desagradable y no muy interesado en ayudar o proporcionar un servicio rápido y…;3
368;La verdad fui con muchísima expectativa a conocer Chichen Itza y la idea que tenía del lugar dejó mucho que desear.En las fotos se luce mucho mejor.Falta orden, limpieza (sobre todo en los baños).No regresaría;3
369;Ubicado en la zona de Vedado, un hotel enorme (es un monstruo de grande) con miles de pasajeros. Alejado de La Habana Vieja pero con mucha conectividad. La habitación era grande y espaciosa. En mi mesa de luz habían hormigas. La flor de la ducha del baño estaba rota y si uno abría con toda la fuerza se mojaba el baño, asi que había que abrirla a medias. La espera de ascensores era eterna, por lo menos tenes que salir 20 minutos antes para llegar abajo a tiempo. El desayuno muy abundante y variado, y estaba la famosa pianista amenizando la mañana. El personal muy amable y simpatico. ¿Volveria? Probablemente, pero antes me buscarìa un hotel mas cerca de La Habana Vieja.;3
370;"Espero me puedan brindar la oportunidad de llegar a la persona que hará los cambios necesarios:  El Lobby de este hotel se encuentra en el primer piso, por lo que en la planta baja solo hay un pequeño recibidor y un par de elevadores.  Al momento de llegar todos cansados por el trabajo y el trayecto en carretera, en lugar de darnos una cordial bien venida nos dicen   ""NO HAY HABITACIONES LIBRES"".  El estacionamiento de este hotel esta a 50 metros, los cuales no son una distancia considerable más sin embargo çon el calor que hace en Merida a las 13 horas que llegamos se vuelve un poco insufrible.  Finalmente ignoramus todas las negativas y nos dirigimos al Lobby y al presentarme como cliente Frecuente claro que me ayudaron a conseguir varias habitaciones.  En el area de…";2
371;muy buen lugar para ver la ciudad amurallada desde arriba y todo lo que es Cartagena. Comprar agua antes de subir porque con el calor y la caminata se necesita reponer líquido. Muchos vendedores de baratijas. Muy buenos los túneles subterráneos aunque no tiene buenos aromas (no precisamente a humedad).;4
372;"Malo, no recomendable, hotel de más de 100 años, mal mantenido y atendido; baños en pésimo estado, caudales de agua fría y caliente muy pequeños; relación caudal/presio muy alta. Buena situación. Lo mejor la piscina.";2
373;Con los coches clásicos Roaring pasado este impresionante edificio lo hace una gran foto de los al otro lado de la carretera.Mejor que la realidad.;5
374;Para mi gusto es pequeño y practicamente todos los puestos ofrecen las mismas artesanias y mismos precios por lo que no generan competencia entre ellos igual compras en la primer tienda tus recuerdos y ya no es necesario ver las demas, aunque ovbiamente si eres visitante tendras que dar vuelta por todos los puestos para comprobarlo;3
